,ResponseId,block,block_num,repeat_index,qid,label,score,raw
5018,R_5v3JRGjNxEsKzJf,b21,21,1,423,Capital B,2,A little
5019,R_5v3JRGjNxEsKzJf,b24,24,1,529,Straight line,2,A little
5020,R_5v3JRGjNxEsKzJf,b30,30,1,668,key,2,A little
5021,R_5v3JRGjNxEsKzJf,b32,32,1,699,anchor,1,Not at all
5022,R_5v3JRGjNxEsKzJf,b38,38,1,860,gift bow,2,A little
5023,R_5v3JRGjNxEsKzJf,b38,38,2,863,Mickey Mouse,1,Not at all
5024,R_5v3JRGjNxEsKzJf,b39,39,1,872,bow tie,1,Not at all
5025,R_5v3JRGjNxEsKzJf,b43,43,1,977,cat,1,Not at all
5026,R_5v3JRGjNxEsKzJf,b43,43,2,1002,unicycle,1,Not at all
5027,R_5v3JRGjNxEsKzJf,b44,44,1,1029,necklace,1,Not at all
5028,R_5v3JRGjNxEsKzJf,b44,44,2,1034,question mrk,1,Not at all
5029,R_5v3JRGjNxEsKzJf,b45,45,1,1055,lobby button,1,Not at all
5030,R_5v3JRGjNxEsKzJf,b46,46,1,1066,butterfly,1,Not at all
5031,R_5v3JRGjNxEsKzJf,b46,46,2,1075,handcuffs,1,Not at all
5032,R_5v3JRGjNxEsKzJf,b46,46,3,1091,Prize Ribbon,5,Completely
5033,R_5v3JRGjNxEsKzJf,b47,47,1,1102,balloon,2,A little
5034,R_5v3JRGjNxEsKzJf,b49,49,1,1171,pendant lights,1,Not at all
5035,R_5v3JRGjNxEsKzJf,b50,50,1,1182,Female Logo,2,A little
5036,R_5v3JRGjNxEsKzJf,b53,53,1,1252,number 6,1,Not at all
5037,R_5v3JRGjNxEsKzJf,b55,55,1,1282,arrowhead,2,A little
5038,R_5v3JRGjNxEsKzJf,b56,56,1,1300,checkmark,1,Not at all
5039,R_5v3JRGjNxEsKzJf,b56,56,2,1308,peace sign,1,Not at all
5040,R_5wcWMa07eftiOwq,b4,4,1,43,ant,1,Not at all
5041,R_5wcWMa07eftiOwq,b11,11,1,168,comb,2,A little
5042,R_5wcWMa07eftiOwq,b11,11,2,178,rake,2,A little
5043,R_5wcWMa07eftiOwq,b12,12,1,192,drinking fountain,1,Not at all
5044,R_5wcWMa07eftiOwq,b13,13,1,228,stapler,1,Not at all
5045,R_5wcWMa07eftiOwq,b14,14,1,239,car,1,Not at all
5046,R_5wcWMa07eftiOwq,b15,15,1,270,shield,1,Not at all
5047,R_5wcWMa07eftiOwq,b15,15,2,271,square,1,Not at all
5048,R_5wcWMa07eftiOwq,b16,16,1,284,Icecream cone,4,A lot
5049,R_5wcWMa07eftiOwq,b17,17,1,321,slingshot frame,1,Not at all
5050,R_5wcWMa07eftiOwq,b25,25,1,549,letter T,1,Not at all
5051,R_5wcWMa07eftiOwq,b25,25,2,551,lowercase h,1,Not at all
5052,R_5wcWMa07eftiOwq,b27,27,1,582,Box,3,Moderately
5053,R_5wcWMa07eftiOwq,b29,29,1,627,chair,1,Not at all
5054,R_5wcWMa07eftiOwq,b32,32,1,715,mushroom,1,Not at all
5055,R_5wcWMa07eftiOwq,b41,41,1,948,pregnancy,1,Not at all
5056,R_5wcWMa07eftiOwq,b43,43,1,1000,Swing,1,Not at all
5057,R_5wcWMa07eftiOwq,b44,44,1,1030,OVAL,1,Not at all
5058,R_5wcWMa07eftiOwq,b45,45,1,1051,hanging target,3,Moderately
5059,R_5wcWMa07eftiOwq,b46,46,1,1072,eight,1,Not at all
5060,R_5wcWMa07eftiOwq,b47,47,1,1125,teapot,1,Not at all
5061,R_5wcWMa07eftiOwq,b48,48,1,1134,goal post,2,A little
5062,R_5wcWMa07eftiOwq,b48,48,2,1137,inverted T,3,Moderately
5063,R_5wcWMa07eftiOwq,b48,48,3,1143,letter Y,1,Not at all
5064,R_5wcWMa07eftiOwq,b48,48,4,1147,signpost,2,A little
5065,R_5wcWMa07eftiOwq,b48,48,5,1151,tee,2,A little
5066,R_5wcWMa07eftiOwq,b49,49,1,1167,love,3,Moderately
5067,R_5wcWMa07eftiOwq,b51,51,1,1208,RADIO,1,Not at all
5068,R_5wcWMa07eftiOwq,b53,53,1,1257,tulip,1,Not at all
5069,R_5wcWMa07eftiOwq,b59,59,1,1367,tripod,1,Not at all
5070,R_5xWx9SXg3sXYJQW,b6,6,1,91,circle,2,A little
5071,R_5xWx9SXg3sXYJQW,b7,7,1,115,stick figure,5,Completely
5072,R_5xWx9SXg3sXYJQW,b7,7,2,118,tree,3,Moderately
5073,R_5xWx9SXg3sXYJQW,b8,8,1,126,circle,1,Not at all
5074,R_5xWx9SXg3sXYJQW,b12,12,1,205,wine glass,5,Completely
5075,R_5xWx9SXg3sXYJQW,b13,13,1,217,letter T,1,Not at all
5076,R_5xWx9SXg3sXYJQW,b14,14,1,254,owl face,1,Not at all
5077,R_5xWx9SXg3sXYJQW,b17,17,1,323,Spade,1,Not at all
5078,R_5xWx9SXg3sXYJQW,b18,18,1,331,face,1,Not at all
5079,R_5xWx9SXg3sXYJQW,b19,19,1,387,ying yang,1,Not at all
5080,R_5xWx9SXg3sXYJQW,b20,20,1,392,Bun,3,Moderately
5081,R_5xWx9SXg3sXYJQW,b20,20,2,401,Hourglass,2,A little
5082,R_5xWx9SXg3sXYJQW,b22,22,1,462,heart,1,Not at all
5083,R_5xWx9SXg3sXYJQW,b23,23,1,488,head and shoulders,1,Not at all
5084,R_5xWx9SXg3sXYJQW,b24,24,1,520,lowercase h,4,A lot
5085,R_5xWx9SXg3sXYJQW,b25,25,1,551,lowercase h,5,Completely
5086,R_5xWx9SXg3sXYJQW,b33,33,1,740,mop,4,A lot
5087,R_5xWx9SXg3sXYJQW,b35,35,1,778,bicycle,1,Not at all
5088,R_5xWx9SXg3sXYJQW,b36,36,1,812,roof shape,3,Moderately
5089,R_5xWx9SXg3sXYJQW,b37,37,1,826,bow tie,1,Not at all
5090,R_5xWx9SXg3sXYJQW,b37,37,2,838,flower,4,A lot
5091,R_5xWx9SXg3sXYJQW,b39,39,1,883,ice cream,5,Completely
5092,R_5xWx9SXg3sXYJQW,b41,41,1,944,paperclip holder,5,Completely
5093,R_5xWx9SXg3sXYJQW,b44,44,1,1033,pumpkin,4,A lot
5094,R_5xWx9SXg3sXYJQW,b46,46,1,1093,spade,2,A little
5095,R_5xWx9SXg3sXYJQW,b47,47,1,1109,Crosshair,1,Not at all
5096,R_5xWx9SXg3sXYJQW,b48,48,1,1150,table,2,A little
5097,R_5xWx9SXg3sXYJQW,b48,48,2,1152,Tent,1,Not at all
5098,R_5xWx9SXg3sXYJQW,b51,51,1,1206,plant,1,Not at all
5099,R_5xWx9SXg3sXYJQW,b52,52,1,1226,letter T,1,Not at all
5100,R_5yrOnDogUCzSTjL,b1,1,1,6,two squares,1,Not at all
5101,R_5yrOnDogUCzSTjL,b2,2,1,16,two boxes,1,Not at all
5102,R_5yrOnDogUCzSTjL,b4,4,1,59,spectacles,1,Not at all
5103,R_5yrOnDogUCzSTjL,b4,4,2,61,tongs,1,Not at all
5104,R_5yrOnDogUCzSTjL,b5,5,1,72,glasses,1,Not at all
5105,R_5yrOnDogUCzSTjL,b5,5,2,83,vase,1,Not at all
5106,R_5yrOnDogUCzSTjL,b10,10,1,151,kanji,3,Moderately
5107,R_5yrOnDogUCzSTjL,b20,20,1,407,padlock,1,Not at all
5108,R_5yrOnDogUCzSTjL,b20,20,2,413,Snowglobe,1,Not at all
5109,R_5yrOnDogUCzSTjL,b24,24,1,526,rectangle,1,Not at all
5110,R_5yrOnDogUCzSTjL,b24,24,2,532,tuning fork,2,A little
5111,R_5yrOnDogUCzSTjL,b27,27,1,584,coconut,1,Not at all
5112,R_5yrOnDogUCzSTjL,b29,29,1,628,chalice,1,Not at all
5113,R_5yrOnDogUCzSTjL,b29,29,2,645,top,5,Completely
5114,R_5yrOnDogUCzSTjL,b30,30,1,661,Drill,1,Not at all
5115,R_5yrOnDogUCzSTjL,b34,34,1,767,Infinity pyramid,1,Not at all
5116,R_5yrOnDogUCzSTjL,b39,39,1,893,stick figure,1,Not at all
5117,R_5yrOnDogUCzSTjL,b40,40,1,899,Clock,1,Not at all
5118,R_5yrOnDogUCzSTjL,b42,42,1,961,hashtag,1,Not at all
5119,R_5yrOnDogUCzSTjL,b42,42,2,968,table frame,1,Not at all
5120,R_5yrOnDogUCzSTjL,b44,44,1,1023,keychain,1,Not at all
5121,R_5yrOnDogUCzSTjL,b45,45,1,1050,fishing pole,1,Not at all
5122,R_5yrOnDogUCzSTjL,b45,45,2,1059,person,1,Not at all
5123,R_5yrOnDogUCzSTjL,b46,46,1,1074,Grenade,1,Not at all
5124,R_5yrOnDogUCzSTjL,b47,47,1,1114,Kite,1,Not at all
5125,R_5yrOnDogUCzSTjL,b48,48,1,1131,anchor,1,Not at all
5126,R_5yrOnDogUCzSTjL,b49,49,1,1171,pendant lights,1,Not at all
5127,R_5yrOnDogUCzSTjL,b50,50,1,1184,human sketch,5,Completely
5128,R_5yrOnDogUCzSTjL,b51,51,1,1204,medal,1,Not at all
5129,R_5yrOnDogUCzSTjL,b60,60,1,1372,diamond,1,Not at all
5130,R_5z7xD43EKfwPRGr,b7,7,1,109,railroad track,1,Not at all
5131,R_5z7xD43EKfwPRGr,b7,7,2,117,tetrahedron,1,Not at all
5132,R_5z7xD43EKfwPRGr,b12,12,1,185,Butter Churner,1,Not at all
5133,R_5z7xD43EKfwPRGr,b13,13,1,227,skeleton key,1,Not at all
5134,R_5z7xD43EKfwPRGr,b15,15,1,261,cat,1,Not at all
5135,R_5z7xD43EKfwPRGr,b15,15,2,272,square,1,Not at all
5136,R_5z7xD43EKfwPRGr,b16,16,1,290,shield,1,Not at all
5137,R_5z7xD43EKfwPRGr,b18,18,1,345,parabola,1,Not at all
5138,R_5z7xD43EKfwPRGr,b18,18,2,355,water glass,1,Not at all
5139,R_5z7xD43EKfwPRGr,b20,20,1,415,speech bubble,2,A little
5140,R_5z7xD43EKfwPRGr,b21,21,1,430,Infinity symbol,1,Not at all
5141,R_5z7xD43EKfwPRGr,b23,23,1,489,keyhole,2,A little
5142,R_5z7xD43EKfwPRGr,b32,32,1,722,tree,1,Not at all
5143,R_5z7xD43EKfwPRGr,b36,36,1,810,rake,2,A little
5144,R_5z7xD43EKfwPRGr,b39,39,1,880,glasses,1,Not at all
5145,R_5z7xD43EKfwPRGr,b39,39,2,885,infinity symbol,2,A little
5146,R_5z7xD43EKfwPRGr,b39,39,3,890,scissors,2,A little
5147,R_5z7xD43EKfwPRGr,b40,40,1,912,Lighter,1,Not at all
5148,R_5z7xD43EKfwPRGr,b41,41,1,952,square bulge,2,A little
5149,R_5z7xD43EKfwPRGr,b42,42,1,959,grid,5,Completely
5150,R_5z7xD43EKfwPRGr,b44,44,1,1025,lit match,1,Not at all
5151,R_5z7xD43EKfwPRGr,b44,44,2,1036,small kite,1,Not at all
5152,R_5z7xD43EKfwPRGr,b46,46,1,1069,Circle,1,Not at all
5153,R_5z7xD43EKfwPRGr,b50,50,1,1181,Electric tower,1,Not at all
5154,R_5z7xD43EKfwPRGr,b50,50,2,1193,stickman,5,Completely
5155,R_5z7xD43EKfwPRGr,b52,52,1,1223,forklift,1,Not at all
5156,R_5z7xD43EKfwPRGr,b52,52,2,1233,Square rotated,1,Not at all
5157,R_5z7xD43EKfwPRGr,b56,56,1,1314,sliced pie,3,Moderately
5158,R_5z7xD43EKfwPRGr,b59,59,1,1356,campfire,1,Not at all
5159,R_5z7xD43EKfwPRGr,b60,60,1,1374,house,4,A lot
5160,R_61rfhWnPAFvQ7UR,b1,1,1,2,ladder,5,Completely
5161,R_61rfhWnPAFvQ7UR,b2,2,1,14,train tracks,5,Completely
5162,R_61rfhWnPAFvQ7UR,b10,10,1,147,fork,4,A lot
5163,R_61rfhWnPAFvQ7UR,b16,16,1,280,heart,1,Not at all
5164,R_61rfhWnPAFvQ7UR,b16,16,2,285,lightbulb,1,Not at all
5165,R_61rfhWnPAFvQ7UR,b19,19,1,357,butterfly,1,Not at all
5166,R_61rfhWnPAFvQ7UR,b20,20,1,412,ring,4,A lot
5167,R_61rfhWnPAFvQ7UR,b21,21,1,420,beanie,4,A lot
5168,R_61rfhWnPAFvQ7UR,b21,21,2,434,pool,1,Not at all
5169,R_61rfhWnPAFvQ7UR,b24,24,1,507,coat hook,2,A little
5170,R_61rfhWnPAFvQ7UR,b25,25,1,553,number 7,1,Not at all
5171,R_61rfhWnPAFvQ7UR,b28,28,1,606,circle,1,Not at all
5172,R_61rfhWnPAFvQ7UR,b30,30,1,648,arrow,1,Not at all
5173,R_61rfhWnPAFvQ7UR,b30,30,2,656,bridge,1,Not at all
5174,R_61rfhWnPAFvQ7UR,b32,32,1,703,church bell,1,Not at all
5175,R_61rfhWnPAFvQ7UR,b32,32,2,706,Fraction Symbol,1,Not at all
5176,R_61rfhWnPAFvQ7UR,b32,32,3,710,hammerhead shark,1,Not at all
5177,R_61rfhWnPAFvQ7UR,b32,32,4,717,scarecrow,1,Not at all
5178,R_61rfhWnPAFvQ7UR,b33,33,1,728,car,1,Not at all
5179,R_61rfhWnPAFvQ7UR,b39,39,1,887,owl,1,Not at all
5180,R_61rfhWnPAFvQ7UR,b40,40,1,923,tuning fork,1,Not at all
5181,R_61rfhWnPAFvQ7UR,b41,41,1,924,boat,1,Not at all
5182,R_61rfhWnPAFvQ7UR,b43,43,1,987,Oval pile,1,Not at all
5183,R_61rfhWnPAFvQ7UR,b44,44,1,1028,musical note,1,Not at all
5184,R_61rfhWnPAFvQ7UR,b44,44,2,1044,tadpole,3,Moderately
5185,R_61rfhWnPAFvQ7UR,b46,46,1,1064,Bride,1,Not at all
5186,R_61rfhWnPAFvQ7UR,b46,46,2,1076,heart,1,Not at all
5187,R_61rfhWnPAFvQ7UR,b46,46,3,1094,staple remover,2,A little
5188,R_61rfhWnPAFvQ7UR,b47,47,1,1100,asclepius rod,1,Not at all
5189,R_61rfhWnPAFvQ7UR,b48,48,1,1135,hammer,3,Moderately
5190,R_61zqfVkqL6B2W1o,b6,6,1,98,house,1,Not at all
5191,R_61zqfVkqL6B2W1o,b7,7,1,110,rocket exhaust,2,A little
5192,R_61zqfVkqL6B2W1o,b8,8,1,126,circle,1,Not at all
5193,R_61zqfVkqL6B2W1o,b14,14,1,238,butterfly,1,Not at all
5194,R_61zqfVkqL6B2W1o,b16,16,1,278,fish hook,1,Not at all
5195,R_61zqfVkqL6B2W1o,b16,16,2,286,magnifying glass,1,Not at all
5196,R_61zqfVkqL6B2W1o,b17,17,1,308,guitar pick,1,Not at all
5197,R_61zqfVkqL6B2W1o,b18,18,1,335,harp,1,Not at all
5198,R_61zqfVkqL6B2W1o,b24,24,1,510,crutch,2,A little
5199,R_61zqfVkqL6B2W1o,b24,24,2,514,hammer,1,Not at all
5200,R_61zqfVkqL6B2W1o,b24,24,3,534,wrentch,3,Moderately
5201,R_61zqfVkqL6B2W1o,b25,25,1,536,bed,3,Moderately
5202,R_61zqfVkqL6B2W1o,b33,33,1,741,mushroom,1,Not at all
5203,R_61zqfVkqL6B2W1o,b33,33,2,744,plunger,4,A lot
5204,R_61zqfVkqL6B2W1o,b33,33,3,748,shovel,4,A lot
5205,R_61zqfVkqL6B2W1o,b34,34,1,769,man,1,Not at all
5206,R_61zqfVkqL6B2W1o,b35,35,1,794,scissors,5,Completely
5207,R_61zqfVkqL6B2W1o,b38,38,1,856,face,1,Not at all
5208,R_61zqfVkqL6B2W1o,b40,40,1,903,dog,1,Not at all
5209,R_61zqfVkqL6B2W1o,b40,40,2,909,keyhole,1,Not at all
5210,R_61zqfVkqL6B2W1o,b40,40,3,920,sideways lock,3,Moderately
5211,R_61zqfVkqL6B2W1o,b41,41,1,927,coffee mug,5,Completely
5212,R_61zqfVkqL6B2W1o,b42,42,1,971,vertical rectangles,1,Not at all
5213,R_61zqfVkqL6B2W1o,b47,47,1,1103,bridge,1,Not at all
5214,R_61zqfVkqL6B2W1o,b47,47,2,1111,dollar sign,1,Not at all
5215,R_61zqfVkqL6B2W1o,b48,48,1,1132,Drawn Bow,1,Not at all
5216,R_61zqfVkqL6B2W1o,b52,52,1,1219,comb,1,Not at all
5217,R_61zqfVkqL6B2W1o,b53,53,1,1248,keyhole,1,Not at all
5218,R_61zqfVkqL6B2W1o,b53,53,2,1251,musical note,1,Not at all
5219,R_61zqfVkqL6B2W1o,b60,60,1,1380,TV,1,Not at all
5220,R_63WWKeuKittSGWB,b4,4,1,47,butterfly,1,Not at all
5221,R_63WWKeuKittSGWB,b5,5,1,79,scissors,1,Not at all
5222,R_63WWKeuKittSGWB,b10,10,1,150,horse barn,2,A little
5223,R_63WWKeuKittSGWB,b11,11,1,172,fork,4,A lot
5224,R_63WWKeuKittSGWB,b13,13,1,220,monogram,1,Not at all
5225,R_63WWKeuKittSGWB,b13,13,2,231,umbrella,1,Not at all
5226,R_63WWKeuKittSGWB,b17,17,1,317,parachute,3,Moderately
5227,R_63WWKeuKittSGWB,b18,18,1,335,harp,1,Not at all
5228,R_63WWKeuKittSGWB,b19,19,1,372,music note,1,Not at all
5229,R_63WWKeuKittSGWB,b20,20,1,388,Ant,1,Not at all
5230,R_63WWKeuKittSGWB,b20,20,2,411,pulley,1,Not at all
5231,R_63WWKeuKittSGWB,b22,22,1,473,power button,1,Not at all
5232,R_63WWKeuKittSGWB,b27,27,1,592,handle,3,Moderately
5233,R_63WWKeuKittSGWB,b31,31,1,698,umbrella,1,Not at all
5234,R_63WWKeuKittSGWB,b35,35,1,791,nose/eyes,2,A little
5235,R_63WWKeuKittSGWB,b36,36,1,808,peace sign,2,A little
5236,R_63WWKeuKittSGWB,b37,37,1,836,dumbbell,1,Not at all
5237,R_63WWKeuKittSGWB,b40,40,1,903,dog,1,Not at all
5238,R_63WWKeuKittSGWB,b43,43,1,984,keyhole,1,Not at all
5239,R_63WWKeuKittSGWB,b43,43,2,986,musical symbol,1,Not at all
5240,R_63WWKeuKittSGWB,b43,43,3,997,spoon,1,Not at all
5241,R_63WWKeuKittSGWB,b44,44,1,1015,Elephant ears,1,Not at all
5242,R_63WWKeuKittSGWB,b46,46,1,1092,snowman,1,Not at all
5243,R_63WWKeuKittSGWB,b46,46,2,1094,staple remover,1,Not at all
5244,R_63WWKeuKittSGWB,b47,47,1,1105,c clamp,1,Not at all
5245,R_63WWKeuKittSGWB,b47,47,2,1119,Pill,1,Not at all
5246,R_63WWKeuKittSGWB,b51,51,1,1211,Satellite dish,1,Not at all
5247,R_63WWKeuKittSGWB,b58,58,1,1341,fishing hook,1,Not at all
5248,R_63WWKeuKittSGWB,b58,58,2,1344,Motor Boat,1,Not at all
5249,R_63WWKeuKittSGWB,b60,60,1,1371,cube,2,A little
5250,R_67J1mXTJxIU0YNx,b3,3,1,27,cup,1,Not at all
5251,R_67J1mXTJxIU0YNx,b4,4,1,60,stingray,1,Not at all
5252,R_67J1mXTJxIU0YNx,b8,8,1,126,circle,1,Not at all
5253,R_67J1mXTJxIU0YNx,b10,10,1,156,Rake,2,A little
5254,R_67J1mXTJxIU0YNx,b11,11,1,165,buck teeth,1,Not at all
5255,R_67J1mXTJxIU0YNx,b11,11,2,178,rake,2,A little
5256,R_67J1mXTJxIU0YNx,b14,14,1,251,Music Note,1,Not at all
5257,R_67J1mXTJxIU0YNx,b16,16,1,281,hourglass,1,Not at all
5258,R_67J1mXTJxIU0YNx,b16,16,2,288,pizza slice,2,A little
5259,R_67J1mXTJxIU0YNx,b24,24,1,508,comb,1,Not at all
5260,R_67J1mXTJxIU0YNx,b24,24,2,513,gun barrel,1,Not at all
5261,R_67J1mXTJxIU0YNx,b25,25,1,544,key,1,Not at all
5262,R_67J1mXTJxIU0YNx,b27,27,1,580,book,2,A little
5263,R_67J1mXTJxIU0YNx,b30,30,1,661,Drill,1,Not at all
5264,R_67J1mXTJxIU0YNx,b31,31,1,686,flower,2,A little
5265,R_67J1mXTJxIU0YNx,b32,32,1,699,anchor,1,Not at all
5266,R_67J1mXTJxIU0YNx,b32,32,2,700,chalice,4,A lot
5267,R_67J1mXTJxIU0YNx,b32,32,3,723,umbrella,1,Not at all
5268,R_67J1mXTJxIU0YNx,b33,33,1,733,golf club,1,Not at all
5269,R_67J1mXTJxIU0YNx,b33,33,2,745,pot lid,2,A little
5270,R_67J1mXTJxIU0YNx,b33,33,3,748,shovel,3,Moderately
5271,R_67J1mXTJxIU0YNx,b35,35,1,786,face,2,A little
5272,R_67J1mXTJxIU0YNx,b39,39,1,869,abstract person,2,A little
5273,R_67J1mXTJxIU0YNx,b40,40,1,912,Lighter,1,Not at all
5274,R_67J1mXTJxIU0YNx,b42,42,1,962,ladder,1,Not at all
5275,R_67J1mXTJxIU0YNx,b43,43,1,999,sucker,1,Not at all
5276,R_67J1mXTJxIU0YNx,b46,46,1,1079,human face,1,Not at all
5277,R_67J1mXTJxIU0YNx,b50,50,1,1192,stick person,5,Completely
5278,R_67J1mXTJxIU0YNx,b51,51,1,1198,crest,1,Not at all
5279,R_67J1mXTJxIU0YNx,b52,52,1,1238,triangle,1,Not at all
5280,R_687DHM5qfEw8TG9,b7,7,1,119,umbrella,4,A lot
5281,R_687DHM5qfEw8TG9,b10,10,1,150,horse barn,1,Not at all
5282,R_687DHM5qfEw8TG9,b10,10,2,152,key,2,A little
5283,R_687DHM5qfEw8TG9,b10,10,3,154,Numeral Three,2,A little
5284,R_687DHM5qfEw8TG9,b10,10,4,161,two triangles,1,Not at all
5285,R_687DHM5qfEw8TG9,b12,12,1,185,Butter Churner,1,Not at all
5286,R_687DHM5qfEw8TG9,b12,12,2,198,person,1,Not at all
5287,R_687DHM5qfEw8TG9,b16,16,1,289,shelf bracket,2,A little
5288,R_687DHM5qfEw8TG9,b18,18,1,335,harp,1,Not at all
5289,R_687DHM5qfEw8TG9,b19,19,1,360,circle,1,Not at all
5290,R_687DHM5qfEw8TG9,b19,19,2,372,music note,1,Not at all
5291,R_687DHM5qfEw8TG9,b19,19,3,377,Sd,3,Moderately
5292,R_687DHM5qfEw8TG9,b20,20,1,396,glasses,1,Not at all
5293,R_687DHM5qfEw8TG9,b21,21,1,438,headphones,1,Not at all
5294,R_687DHM5qfEw8TG9,b22,22,1,478,stick figure,2,A little
5295,R_687DHM5qfEw8TG9,b25,25,1,550,Lower H,4,A lot
5296,R_687DHM5qfEw8TG9,b25,25,2,556,pole,2,A little
5297,R_687DHM5qfEw8TG9,b27,27,1,577,barcode,2,A little
5298,R_687DHM5qfEw8TG9,b29,29,1,635,House,1,Not at all
5299,R_687DHM5qfEw8TG9,b31,31,1,684,female symbol,4,A lot
5300,R_687DHM5qfEw8TG9,b33,33,1,732,eye,1,Not at all
5301,R_687DHM5qfEw8TG9,b34,34,1,771,Owl face,3,Moderately
5302,R_687DHM5qfEw8TG9,b35,35,1,790,heart,2,A little
5303,R_687DHM5qfEw8TG9,b35,35,2,791,nose/eyes,4,A lot
5304,R_687DHM5qfEw8TG9,b38,38,1,867,snowman,2,A little
5305,R_687DHM5qfEw8TG9,b39,39,1,881,glasses and nose,1,Not at all
5306,R_687DHM5qfEw8TG9,b43,43,1,1000,Swing,1,Not at all
5307,R_687DHM5qfEw8TG9,b43,43,2,1006,zooming ball,2,A little
5308,R_687DHM5qfEw8TG9,b45,45,1,1061,wheelchair,1,Not at all
5309,R_687DHM5qfEw8TG9,b57,57,1,1327,scissors,2,A little
5310,R_69iaNQ5QTGcmd9F,b3,3,1,20,bd,5,Completely
5311,R_69iaNQ5QTGcmd9F,b4,4,1,49,dumbbell,1,Not at all
5312,R_69iaNQ5QTGcmd9F,b6,6,1,86,barbell,1,Not at all
5313,R_69iaNQ5QTGcmd9F,b12,12,1,192,drinking fountain,1,Not at all
5314,R_69iaNQ5QTGcmd9F,b14,14,1,247,headphones,4,A lot
5315,R_69iaNQ5QTGcmd9F,b14,14,2,254,owl face,1,Not at all
5316,R_69iaNQ5QTGcmd9F,b16,16,1,289,shelf bracket,1,Not at all
5317,R_69iaNQ5QTGcmd9F,b18,18,1,347,Pie,1,Not at all
5318,R_69iaNQ5QTGcmd9F,b18,18,2,350,shield,1,Not at all
5319,R_69iaNQ5QTGcmd9F,b19,19,1,366,globe,1,Not at all
5320,R_69iaNQ5QTGcmd9F,b20,20,1,411,pulley,2,A little
5321,R_69iaNQ5QTGcmd9F,b21,21,1,434,pool,1,Not at all
5322,R_69iaNQ5QTGcmd9F,b24,24,1,527,robot claw,1,Not at all
5323,R_69iaNQ5QTGcmd9F,b25,25,1,560,wrench,1,Not at all
5324,R_69iaNQ5QTGcmd9F,b26,26,1,574,sailboat,2,A little
5325,R_69iaNQ5QTGcmd9F,b27,27,1,591,goal post,1,Not at all
5326,R_69iaNQ5QTGcmd9F,b27,27,2,595,parallel lines,1,Not at all
5327,R_69iaNQ5QTGcmd9F,b30,30,1,659,cross,1,Not at all
5328,R_69iaNQ5QTGcmd9F,b30,30,2,662,fish,1,Not at all
5329,R_69iaNQ5QTGcmd9F,b31,31,1,691,snowman,1,Not at all
5330,R_69iaNQ5QTGcmd9F,b32,32,1,716,nine,1,Not at all
5331,R_69iaNQ5QTGcmd9F,b32,32,2,722,tree,1,Not at all
5332,R_69iaNQ5QTGcmd9F,b33,33,1,747,semicircle,1,Not at all
5333,R_69iaNQ5QTGcmd9F,b37,37,1,831,circled triangle,1,Not at all
5334,R_69iaNQ5QTGcmd9F,b38,38,1,862,ice cream cone,1,Not at all
5335,R_69iaNQ5QTGcmd9F,b40,40,1,897,box ear,1,Not at all
5336,R_69iaNQ5QTGcmd9F,b45,45,1,1056,logo,1,Not at all
5337,R_69iaNQ5QTGcmd9F,b49,49,1,1174,Triangle,1,Not at all
5338,R_69iaNQ5QTGcmd9F,b52,52,1,1222,flagpole,1,Not at all
5339,R_69iaNQ5QTGcmd9F,b53,53,1,1242,bell,1,Not at all
5340,R_6C8FMkmUPdmezTJ,b1,1,1,5,train track,4,A lot
5341,R_6C8FMkmUPdmezTJ,b3,3,1,41,umbrella,1,Not at all
5342,R_6C8FMkmUPdmezTJ,b4,4,1,50,eyeglasses,2,A little
5343,R_6C8FMkmUPdmezTJ,b12,12,1,187,church bell,1,Not at all
5344,R_6C8FMkmUPdmezTJ,b12,12,2,201,shovel,3,Moderately
5345,R_6C8FMkmUPdmezTJ,b13,13,1,233,window,1,Not at all
5346,R_6C8FMkmUPdmezTJ,b16,16,1,285,lightbulb,1,Not at all
5347,R_6C8FMkmUPdmezTJ,b16,16,2,295,Volcano,1,Not at all
5348,R_6C8FMkmUPdmezTJ,b21,21,1,426,cup,2,A little
5349,R_6C8FMkmUPdmezTJ,b24,24,1,523,pipe fitting,4,A lot
5350,R_6C8FMkmUPdmezTJ,b26,26,1,565,carat stem,1,Not at all
5351,R_6C8FMkmUPdmezTJ,b27,27,1,587,door,5,Completely
5352,R_6C8FMkmUPdmezTJ,b30,30,1,671,plug,3,Moderately
5353,R_6C8FMkmUPdmezTJ,b31,31,1,692,speaker,1,Not at all
5354,R_6C8FMkmUPdmezTJ,b32,32,1,714,martini glass,4,A lot
5355,R_6C8FMkmUPdmezTJ,b34,34,1,757,bow,5,Completely
5356,R_6C8FMkmUPdmezTJ,b37,37,1,825,balloons,5,Completely
5357,R_6C8FMkmUPdmezTJ,b38,38,1,857,flower bouquet,3,Moderately
5358,R_6C8FMkmUPdmezTJ,b39,39,1,874,butterfly,1,Not at all
5359,R_6C8FMkmUPdmezTJ,b43,43,1,977,cat,1,Not at all
5360,R_6C8FMkmUPdmezTJ,b46,46,1,1065,bridge,1,Not at all
5361,R_6C8FMkmUPdmezTJ,b46,46,2,1074,Grenade,4,A lot
5362,R_6C8FMkmUPdmezTJ,b47,47,1,1099,anchor,1,Not at all
5363,R_6C8FMkmUPdmezTJ,b47,47,2,1128,Wings,1,Not at all
